VD6(K1755+300),2019-01-01 12:45,72,110.6669998,6.11,1
VD6(K1755+300),2019-01-01 12:50,100,109.5400009,7.94,0
VD6(K1755+300),2019-01-01 12:50,98,112.439003,7.12,1
VD6(K1755+300),2019-01-01 12:55,117,111.9229965,8.61,0
VD6(K1755+300),2019-01-01 12:55,112,106.8209991,9.63,1
VD6(K1755+300),2019-01-01 13:00,91,110.6699982,7,0
VD6(K1755+300),2019-01-01 13:00,111,107.6039963,10.02,1
VD6(K1755+300),2019-01-01 13:05,105,109.8570023,8,0
VD6(K1755+300),2019-01-01 13:05,86,108.7210007,7.71,1
VD6(K1755+300),2019-01-01 13:10,97,106.9069977,8.87,0
VD6(K1755+300),2019-01-01 13:10,108,105.4169998,10.06,1
VD6(K1755+300),2019-01-01 13:15,108,108.4440002,8.94,0
VD6(K1755+300),2019-01-01 13:15,101,109.663002,8.55,1
VD6(K1755+300),2019-01-01 13:20,134,109.8809967,10.6,0
VD6(K1755+300),2019-01-01 13:20,89,109.4830017,7.51,1
VD6(K1755+300),2019-01-01 13:25,118,108.0169983,9.9,0
VD6(K1755+300),2019-01-01 13:25,106,108.887001,9.11,1
VD6(K1755+300),2019-01-01 13:30,105,110.8570023,8.59,0
VD6(K1755+300),2019-01-01 13:30,129,110.5039978,10,1
VD6(K1755+300),2019-01-01 13:35,99,110.1719971,7.93,0
VD6(K1755+300),2019-01-01 13:35,125,111.8320007,9.06,1
VD6(K1755+300),2019-01-01 13:40,115,109.1740036,9,0
VD6(K1755+300),2019-01-01 13:40,110,110.2180023,9,1
VD6(K1755+300),2019-01-01 13:45,132,108.4850006,10.58,0
VD6(K1755+300),2019-01-01 13:45,106,108.5090027,8,1
VD6(K1755+300),2019-01-01 13:50,144,104.9380035,12.45,0
VD6(K1755+300),2019-01-01 13:50,118,107.5169983,9.52,1
VD6(K1755+300),2019-01-01 13:55,114,106.7369995,9.45,0
VD6(K1755+300),2019-01-01 13:55,118,106.4919968,10,1
VD6(K1755+300),2019-01-01 14:00,135,108.8519974,11.17,0
VD6(K1755+300),2019-01-01 14:00,116,106.5859985,10,1
VD6(K1755+300),2019-01-01 14:05,152,107.8420029,12.47,0
VD6(K1755+300),2019-01-01 14:05,129,107.9219971,10.56,1
VD6(K1755+300),2019-01-01 14:10,145,109.5999985,11.2,0
VD6(K1755+300),2019-01-01 14:10,85,113.0240021,6.49,1
VD6(K1755+300),2019-01-01 14:15,122,109.3119965,9.58,0
VD6(K1755+300),2019-01-01 14:15,108,108.3059998,9.26,1
VD6(K1755+300),2019-01-01 14:20,149,107.2350006,12.42,0
VD6(K1755+300),2019-01-01 14:20,106,109.961998,8.52,1
VD6(K1755+300),2019-01-01 14:50,162,106.5930023,13,0
VD6(K1755+300),2019-01-01 14:50,140,110.0709991,11,1
VD6(K1755+300),2019-01-01 14:55,130,110.5,10,0
VD6(K1755+300),2019-01-01 14:55,128,110,9.52,1
VD6(K1755+300),2019-01-01 15:00,93,109.6989975,7,0
VD6(K1755+300),2019-01-01 15:00,120,112.0329971,9.49,1
VD6(K1755+300),2019-01-01 15:05,124,106.3789978,9.52,0
VD6(K1755+300),2019-01-01 15:05,117,112.2220001,8.67,1
VD6(K1755+300),2019-01-01 15:10,153,107.3990021,12.58,0
VD6(K1755+300),2019-01-01 15:10,151,112.5299988,11.53,1
VD6(K1755+300),2019-01-01 15:15,129,110.7519989,10,0
VD6(K1755+300),2019-01-01 15:15,120,110.5749969,9.05,1
VD6(K1755+300),2019-01-01 15:20,110,111.8909988,8,0
VD6(K1755+300),2019-01-01 15:20,128,108.5080032,10.51,1
VD6(K1755+300),2019-01-01 15:25,154,108.3769989,13,0
VD6(K1755+300),2019-01-01 15:25,140,109.3069992,10.69,1
VD6(K1755+300),2019-01-01 15:30,160,107.7190018,12.59,0
VD6(K1755+300),2019-01-01 15:30,132,110.8479996,10.08,1
VD6(K1755+300),2019-01-01 15:35,168,108.9290009,13.61,0
VD6(K1755+300),2019-01-01 15:35,150,111,11.51,1
VD6(K1755+300),2019-01-01 15:40,150,107.9000015,12.59,0
VD6(K1755+300),2019-01-01 15:40,119,112,8.79,1
VD6(K1755+300),2019-01-01 15:45,127,110.5749969,9.58,0
VD6(K1755+300),2019-01-01 15:45,139,109,10.53,1
